data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.log,6.253,0.42,0.657,0.866,6.631,0.335,0.576,0.809,0.75,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,2,64,1024,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=1024.log,6.219,0.42,0.662,0.867,6.587,0.334,0.583,0.808,0.747,3
gemma3-4b-bc-split-1_embeddings_last_3turns,1,256,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=1024.log,6.216,0.42,0.662,0.862,6.578,0.33,0.578,0.808,0.747,4
llama3.1-8b-bc_slash-best_embeddings_last_3turns,3,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.log,7.777,0.419,0.653,0.86,7.868,0.42,0.663,0.867,0.733,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.log,7.793,0.419,0.656,0.865,7.885,0.416,0.665,0.864,0.76,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,64,8192,combined,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.764,0.419,0.659,0.865,7.861,0.412,0.666,0.873,0.726,20
gemma3-4b-bc-split-1_embeddings_last_3turns,3,256,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=8192.log,7.791,0.419,0.659,0.859,7.884,0.411,0.66,0.869,0.75,20
gemma3-4b-bc-split-1_embeddings_last_3turns,2,128,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=128__bs=8192.log,7.783,0.419,0.657,0.858,7.867,0.409,0.66,0.867,0.743,20
gemma3-4b-bc-split-1_embeddings_last_3turns,1,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=4096.log,7.503,0.419,0.661,0.869,7.668,0.394,0.637,0.848,0.75,9
gemma3-4b-bc-split-1_embeddings_last_3turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=4096.log,7.504,0.419,0.661,0.865,7.659,0.39,0.639,0.858,0.75,15
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,1,256,2048,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=2048.log,6.734,0.419,0.66,0.863,7.029,0.372,0.616,0.839,0.747,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,128,2048,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=2048.log,6.734,0.419,0.662,0.862,7.074,0.369,0.62,0.832,0.747,6
gemma3-4b-bc-split-1_embeddings_last_3turns,3,256,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=256__bs=1024.log,6.219,0.419,0.661,0.864,6.579,0.335,0.579,0.812,0.747,10
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,128,1024,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.log,6.223,0.419,0.657,0.86,6.562,0.333,0.581,0.808,0.743,4
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,256,4096,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=4096.log,7.544,0.418,0.664,0.865,7.686,0.398,0.643,0.853,0.74,16
gemma3-4b-bc-split-1_embeddings_last_3turns,4,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=4096.log,7.512,0.418,0.653,0.861,7.654,0.391,0.642,0.852,0.74,16
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,64,2048,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=2048.log,6.737,0.418,0.656,0.859,7.053,0.362,0.613,0.833,0.747,10
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,64,1024,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=1024.log,6.23,0.418,0.657,0.859,6.595,0.337,0.581,0.81,0.722,5
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,256,1024,text,3,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=1024.log,6.222,0.418,0.652,0.858,6.574,0.337,0.577,0.803,0.75,4
gemma3-4b-bc-split-1_embeddings_last_3turns,4,128,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=1024.log,6.27,0.418,0.654,0.862,6.633,0.327,0.574,0.808,0.747,15
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,128,8192,text,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.log,7.788,0.417,0.653,0.862,7.874,0.415,0.661,0.865,0.753,19
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.log,7.81,0.417,0.648,0.857,7.881,0.415,0.666,0.871,0.743,20
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,3,64,8192,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.log,7.772,0.417,0.658,0.863,7.874,0.412,0.663,0.866,0.74,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,256,8192,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.log,7.798,0.417,0.656,0.857,7.896,0.411,0.655,0.858,0.753,18
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,64,8192,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.log,7.786,0.417,0.652,0.861,7.903,0.405,0.653,0.865,0.736,16
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,256,2048,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=2048.log,6.752,0.417,0.656,0.861,7.05,0.362,0.618,0.832,0.747,7
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,64,2048,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=2048.log,6.769,0.417,0.656,0.855,7.085,0.362,0.605,0.827,0.736,9
gemma3-4b-bc-split-1_embeddings_last_3turns,1,128,1024,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=1024.log,6.207,0.417,0.662,0.866,6.568,0.337,0.578,0.812,0.743,5
gemma3-4b-bc-split-1_embeddings_last_3turns,1,256,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=256__bs=8192.log,7.785,0.416,0.66,0.861,7.871,0.41,0.655,0.862,0.757,18
gemma3-4b-bc-split-1_embeddings_last_3turns,1,128,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=128__bs=8192.log,7.774,0.416,0.658,0.866,7.891,0.405,0.652,0.868,0.74,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,64,4096,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.log,7.545,0.416,0.657,0.856,7.692,0.388,0.637,0.849,0.729,17
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,64,1024,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=1024.log,6.253,0.416,0.655,0.861,6.607,0.335,0.585,0.808,0.722,8
gemma3-4b-bc-split-1_embeddings_last_3turns,2,256,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=256__bs=8192.log,7.779,0.415,0.66,0.862,7.876,0.417,0.659,0.869,0.747,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,3,64,4096,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=4096.log,7.531,0.415,0.655,0.855,7.684,0.379,0.631,0.847,0.774,13
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,4,64,8192,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.log,7.785,0.414,0.653,0.859,7.907,0.402,0.655,0.863,0.726,20
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,128,2048,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=2048.log,6.754,0.414,0.66,0.861,7.047,0.366,0.614,0.832,0.747,8
gemma3-4b-bc-split-1_embeddings_last_3turns,3,128,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=128__bs=8192.log,7.797,0.412,0.662,0.86,7.901,0.4,0.654,0.86,0.726,20
gemma3-4b-bc-split-1_embeddings_last_3turns,2,64,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=8192.log,7.784,0.411,0.658,0.867,7.903,0.403,0.657,0.864,0.736,19
mistral-7b-v0.3-bc_slash-best_embeddings_last_3turns,4,64,8192,text,7,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=mistral-7b-v0-3-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.log,7.802,0.411,0.656,0.859,7.923,0.402,0.647,0.857,0.719,18
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=4096.log,7.527,0.411,0.654,0.859,7.671,0.383,0.632,0.848,0.726,19
qwen2.5-7b-bc_slash-best_embeddings_last_3turns,2,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen2-5-7b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=2__emb=64__bs=8192.log,7.795,0.409,0.656,0.86,7.888,0.413,0.662,0.867,0.74,19
llama3.1-8b-bc_slash-best_embeddings_last_3turns,4,64,8192,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.log,7.796,0.409,0.656,0.859,7.903,0.403,0.655,0.861,0.722,18
llama3.1-8b-bc_slash-best_embeddings_last_3turns,4,256,8192,text,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=llama3-1-8b-bc-slash-best-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.log,7.804,0.408,0.647,0.854,7.896,0.405,0.654,0.86,0.743,19
gemma3-4b-bc-split-1_embeddings_last_3turns,1,64,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=1__emb=64__bs=8192.log,7.804,0.407,0.653,0.858,7.902,0.407,0.653,0.867,0.729,17
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=3__emb=64__bs=8192.log,7.805,0.406,0.652,0.858,7.914,0.4,0.644,0.861,0.708,20
gemma3-4b-bc-split-1_embeddings_last_3turns,4,128,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=128__bs=8192.log,7.803,0.402,0.65,0.859,7.904,0.399,0.648,0.861,0.729,18
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,8192,combined,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=combined__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=combined__ctx=4__emb=64__bs=8192.log,7.818,0.399,0.648,0.857,7.93,0.382,0.642,0.859,0.708,20
gemma3-4b-bc-split-1_embeddings_last_3turns,4,256,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=256__bs=8192.log,7.826,0.398,0.64,0.855,7.924,0.389,0.64,0.853,0.75,18
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,8192,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=text__ctx=4__emb=64__bs=8192.log,7.873,0.384,0.621,0.841,7.978,0.371,0.623,0.843,0.705,20
gemma3-4b-bc-split-1_embeddings_last_3turns,2,64,2048,audio,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=2__emb=64__bs=2048.log,7.036,0.317,0.56,0.803,7.179,0.294,0.551,0.797,0.705,9
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,4096,audio,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=64__bs=4096.log,7.806,0.316,0.561,0.804,7.86,0.308,0.557,0.809,0.719,12
gemma3-4b-bc-split-1_embeddings_last_3turns,2,64,1024,audio,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=2__emb=64__bs=1024.log,6.511,0.316,0.566,0.807,6.64,0.29,0.537,0.79,0.708,8
gemma3-4b-bc-split-1_embeddings_last_3turns,3,64,2048,audio,1,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=64__bs=2048.log,7.043,0.315,0.564,0.811,7.182,0.297,0.549,0.798,0.729,9
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,2048,audio,5,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=4__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=4__emb=64__bs=2048.log,7.028,0.315,0.57,0.809,7.174,0.293,0.549,0.802,0.722,9
gemma3-4b-bc-split-1_embeddings_last_3turns,4,64,4096,audio,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=4__emb=64__bs=4096.log,7.819,0.314,0.564,0.81,7.865,0.309,0.567,0.813,0.719,15
gemma3-4b-bc-split-1_embeddings_last_3turns,3,128,4096,audio,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=gemma3-4b-bc-split-1-embeddings-last-3turns__mode=audio__ctx=3__emb=128__bs=4096.log,7.828,0.314,0.564,0.803,7.872,0.309,0.56,0.807,0.722,9
