data_filename,num_context_layers,embedding_size,batch_size,mode,gpu,attempts,final_returncode,status,ckpt_path,log_path,best_val_loss,best_val_top10,best_val_top25,best_val_top50,best_test_loss,best_test_top10,best_test_top25,best_test_top50,best_triadic,best_epoch
google/gemma-3-4b-pt_embeddings_last_5turns,4,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=1024.log,6.356,0.384,0.621,0.844,6.65,0.307,0.563,0.799,0.736,9
google/gemma-3-4b-pt_embeddings_last_5turns,3,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=1024.log,6.344,0.384,0.625,0.84,6.661,0.303,0.555,0.795,0.753,3
meta-llama/Llama-3.1-8B_embeddings_last_5turns,4,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.log,7.899,0.383,0.624,0.842,7.993,0.377,0.632,0.849,0.74,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,4,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.log,7.899,0.383,0.629,0.841,7.992,0.374,0.632,0.848,0.736,19
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=64__bs=8192.log,7.905,0.383,0.629,0.847,7.999,0.372,0.629,0.847,0.722,18
google/gemma-3-4b-pt_embeddings_last_5turns,3,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=4096.log,7.664,0.383,0.625,0.844,7.771,0.362,0.62,0.836,0.753,6
google/gemma-3-4b-pt_embeddings_last_5turns,3,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=4096.log,7.652,0.383,0.625,0.846,7.77,0.36,0.609,0.835,0.726,9
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.338,0.383,0.627,0.844,6.621,0.315,0.56,0.803,0.715,4
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.888,0.382,0.629,0.847,7.964,0.388,0.631,0.853,0.74,20
meta-llama/Llama-3.1-8B_embeddings_last_5turns,1,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=meta-llama-llama-3-1-8b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.902,0.382,0.627,0.844,7.99,0.375,0.63,0.849,0.715,20
google/gemma-3-4b-pt_embeddings_last_5turns,4,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=4096.log,7.654,0.382,0.624,0.841,7.773,0.359,0.613,0.831,0.74,9
google/gemma-3-4b-pt_embeddings_last_5turns,2,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=128__bs=2048.log,6.862,0.382,0.627,0.848,7.134,0.335,0.591,0.818,0.747,5
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=1024.log,6.359,0.382,0.624,0.843,6.663,0.309,0.554,0.8,0.74,5
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.907,0.381,0.629,0.848,7.99,0.381,0.633,0.847,0.729,13
google/gemma-3-4b-pt_embeddings_last_5turns,3,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.log,7.936,0.381,0.616,0.842,8.001,0.373,0.627,0.847,0.747,10
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=4096.log,7.658,0.381,0.622,0.843,7.767,0.363,0.617,0.835,0.743,8
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.633,0.381,0.623,0.844,7.748,0.355,0.609,0.835,0.722,11
google/gemma-3-4b-pt_embeddings_last_5turns,3,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=2048.log,6.866,0.381,0.621,0.843,7.097,0.333,0.59,0.822,0.747,3
google/gemma-3-4b-pt_embeddings_last_5turns,4,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=128__bs=8192.log,7.924,0.38,0.622,0.841,8.018,0.381,0.631,0.844,0.736,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=8192.log,7.913,0.38,0.62,0.845,7.992,0.377,0.625,0.849,0.733,19
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.912,0.38,0.615,0.839,7.998,0.37,0.627,0.846,0.722,18
google/gemma-3-4b-pt_embeddings_last_5turns,3,128,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=3__emb=128__bs=1024.log,6.345,0.38,0.626,0.844,6.625,0.314,0.561,0.794,0.75,4
google/gemma-3-4b-pt_embeddings_last_5turns,2,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=1024.log,6.362,0.38,0.627,0.843,6.65,0.311,0.556,0.796,0.747,5
google/gemma-3-4b-pt_embeddings_last_5turns,2,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=8192.log,7.937,0.379,0.617,0.84,8.018,0.381,0.627,0.849,0.733,20
Qwen/Qwen2.5-7B_embeddings_last_5turns,3,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=3__emb=256__bs=8192.log,7.909,0.379,0.616,0.839,7.992,0.369,0.632,0.848,0.74,19
google/gemma-3-4b-pt_embeddings_last_5turns,2,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=2048.log,6.887,0.379,0.628,0.841,7.152,0.339,0.59,0.817,0.722,9
google/gemma-3-4b-pt_embeddings_last_5turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.898,0.379,0.617,0.843,7.15,0.332,0.586,0.82,0.729,5
google/gemma-3-4b-pt_embeddings_last_5turns,1,64,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=1024.log,6.381,0.379,0.62,0.838,6.675,0.306,0.552,0.791,0.743,6
google/gemma-3-4b-pt_embeddings_last_5turns,1,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=4096.log,7.7,0.378,0.614,0.835,7.81,0.354,0.608,0.834,0.747,14
google/gemma-3-4b-pt_embeddings_last_5turns,1,64,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=2048.log,6.903,0.378,0.631,0.841,7.177,0.33,0.582,0.817,0.75,8
google/gemma-3-4b-pt_embeddings_last_5turns,4,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=1024.log,6.357,0.378,0.627,0.842,6.652,0.315,0.563,0.795,0.74,6
google/gemma-3-4b-pt_embeddings_last_5turns,4,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=8192.log,7.935,0.377,0.621,0.839,8.017,0.375,0.631,0.847,0.743,20
google/gemma-3-4b-pt_embeddings_last_5turns,2,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=2__emb=64__bs=4096.log,7.643,0.377,0.625,0.842,7.761,0.361,0.607,0.835,0.719,9
Qwen/Qwen2.5-7B_embeddings_last_5turns,1,128,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=qwen-qwen2-5-7b-embeddings-last-5turns__mode=text__ctx=1__emb=128__bs=2048.log,6.867,0.377,0.623,0.841,7.12,0.336,0.583,0.819,0.726,6
google/gemma-3-4b-pt_embeddings_last_5turns,4,64,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=4096.log,7.664,0.376,0.626,0.844,7.779,0.361,0.612,0.836,0.747,17
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,1024,text,0,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=1024.log,6.361,0.376,0.622,0.844,6.65,0.305,0.556,0.795,0.747,4
google/gemma-3-4b-pt_embeddings_last_5turns,4,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=256__bs=4096.log,7.652,0.375,0.62,0.84,7.761,0.354,0.608,0.834,0.733,8
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=8192.log,7.939,0.374,0.61,0.834,8.018,0.371,0.622,0.844,0.733,19
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,4096,text,4,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=4096.log,7.668,0.374,0.615,0.841,7.775,0.357,0.61,0.831,0.726,9
google/gemma-3-4b-pt_embeddings_last_5turns,4,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=4__emb=64__bs=8192.log,7.936,0.371,0.616,0.838,8.03,0.364,0.617,0.84,0.701,19
google/gemma-3-4b-pt_embeddings_last_5turns,1,256,2048,text,2,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=256__bs=2048.log,6.901,0.367,0.611,0.838,7.161,0.325,0.579,0.811,0.736,7
google/gemma-3-4b-pt_embeddings_last_5turns,1,64,8192,text,6,1,0,OK,sweeps_w_test_sets_3turns/contrastive_ckpts/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.pth,sweeps_w_test_sets_3turns/contrastive_logs/df=google-gemma-3-4b-pt-embeddings-last-5turns__mode=text__ctx=1__emb=64__bs=8192.log,7.949,0.366,0.612,0.839,8.015,0.374,0.625,0.845,0.747,20
