dataset,file,label,dim_polarity,dim_surprisal,dim_energy,dim_PCA1,dim_PCA2,dim_PCA3,dim_UMAP1,dim_UMAP2,dim_pitch_length,dim_pitch_range,dim_pitch_mean
Fisher,fisher/fe_03_02311_0_258.wav,oh,3.355,3.665,3.648,-0.264,-0.590,-0.101,-3.283,6.248,89,3.595,97.026
Fisher,fisher/fe_03_04398_1_360.wav,mhm,2.701,2.405,2.592,-0.431,0.115,-0.261,-1.686,4.166,48,12.926,94.317
Fisher,fisher/fe_03_05758_0_213.wav,mm,2.646,2.199,2.563,-0.147,0.103,-0.088,-0.358,4.644,66,3.453,78.615
Fisher,fisher/fe_03_05519_1_587.wav,yep,2.942,1.908,2.496,0.292,0.096,0.022,8.228,3.720,56,1.824,82.783
Fisher,fisher/fe_03_04943_1_152.wav,yes,3.383,2.160,2.941,0.119,-0.079,-0.230,9.580,3.207,27,4.751,79.014
Fisher,fisher/fe_03_02814_1_375.wav,oh,3.265,3.415,3.327,-0.106,-0.324,-0.557,-3.271,6.530,60,4.351,96.211
Fisher,fisher/fe_03_01314_0_78.wav,mhm,3.028,2.419,2.971,-0.412,-0.139,-0.079,-1.511,3.704,65,4.351,94.848
Fisher,fisher/fe_03_01533_0_534.wav,mm,2.655,2.455,2.643,-0.202,0.062,-0.217,-1.514,5.381,60,4.927,90.348
Fisher,fisher/fe_03_02536_1_502.wav,wow,3.737,4.423,4.167,0.035,-0.463,-0.447,-0.595,14.145,120,26.039,81.554
Fisher,fisher/fe_03_02411_0_137.wav,mm,2.779,2.587,2.840,-0.207,0.049,-0.091,-1.473,4.844,75,5.618,81.890
Fisher,fisher/fe_03_03199_0_485.wav,yep,3.670,2.327,3.381,0.230,-0.099,0.245,7.808,4.106,49,2.261,89.239
Fisher,fisher/fe_03_03596_1_431.wav,right,3.478,2.664,3.277,-0.132,0.034,0.335,6.537,9.617,90,14.049,88.434
Fisher,fisher/fe_03_05021_1_343.wav,yep,3.196,1.916,2.808,0.340,0.371,-0.170,7.155,4.104,31,9.852,81.457
Fisher,fisher/fe_03_03558_1_43.wav,mm,2.213,1.927,2.057,0.109,0.353,-0.318,-1.202,5.353,45,5.825,79.222
Fisher,fisher/fe_03_05627_1_577.wav,oh,3.064,3.635,3.336,0.159,-0.326,-0.552,-3.673,7.140,94,18.209,81.274
Fisher,fisher/fe_03_00121_1_74.wav,wow,3.445,3.821,3.563,-0.055,-0.216,-0.205,-0.923,14.455,79,4.066,92.542
Fisher,fisher/fe_03_00046_1_602.wav,mhm,3.124,2.159,2.941,-0.338,0.027,-0.011,-1.503,4.281,86,31.288,85.076
Fisher,fisher/fe_03_02474_0_406.wav,right,2.932,2.496,2.765,-0.281,0.251,0.286,6.219,9.832,80,18.327,89.557
Fisher,fisher/fe_03_05222_1_555.wav,okay,3.257,3.004,3.327,0.133,-0.223,-0.601,-1.279,-2.308,61,1.938,79.764
Fisher,fisher/fe_03_01451_1_188.wav,exactly,4.084,2.269,3.742,-0.142,-0.062,0.594,12.060,13.931,106,3.818,88.599
Fisher,fisher/fe_03_03657_1_438.wav,okay,3.252,2.116,2.819,-0.141,0.092,-0.490,-1.051,-1.534,51,12.417,87.010
Fisher,fisher/fe_03_02035_1_536.wav,wow,3.837,4.244,4.112,-0.057,-0.473,-0.325,-0.653,14.437,119,3.241,93.017
Fisher,fisher/fe_03_05734_1_214.wav,mm,2.530,2.498,2.637,-0.273,0.161,-0.266,-1.287,5.571,58,4.522,80.658
Fisher,fisher/fe_03_02740_1_530.wav,ah,3.260,3.103,3.423,0.276,-0.005,-0.608,-3.188,2.678,44,10.883,82.781
Fisher,fisher/fe_03_05195_1_469.wav,sure,3.173,1.854,2.590,-0.139,0.236,-0.189,10.187,-6.171,29,0.000,81.487
Fisher,fisher/fe_03_03656_1_288.wav,yes,3.567,2.001,3.179,0.049,0.014,0.062,8.718,2.726,35,15.865,86.358
Fisher,fisher/fe_03_05667_1_367.wav,definitely,3.712,2.416,3.550,0.359,0.100,-0.238,13.300,11.832,67,2.966,82.799
Fisher,fisher/fe_03_00339_1_295.wav,yea,2.963,1.955,2.574,0.446,0.170,0.144,6.852,2.597,77,1.237,78.635
Fisher,fisher/fe_03_03197_0_587.wav,cool,3.495,3.019,3.073,-0.152,-0.052,-0.485,-2.902,6.882,86,22.845,88.732
Fisher,fisher/fe_03_04087_1_391.wav,uh-huh,2.814,2.688,2.880,0.015,-0.508,0.068,-3.531,5.246,149,2.420,88.861
Fisher,fisher/fe_03_05081_1_246.wav,sure,3.335,2.428,2.844,0.034,0.294,-0.391,9.811,-5.973,38,2.066,80.580
Fisher,fisher/fe_03_00089_0_620.wav,ah,3.264,3.579,3.482,-0.045,-0.624,-0.192,-3.791,5.580,163,25.690,78.636
Fisher,fisher/fe_03_05045_1_105.wav,oh,2.913,3.256,3.152,0.148,0.027,-0.693,-3.515,7.184,33,2.645,89.283
Fisher,fisher/fe_03_04988_0_188.wav,mm,2.443,2.726,2.536,-0.210,-0.054,-0.120,-1.892,5.827,97,17.970,83.040
Fisher,fisher/fe_03_04429_0_598.wav,right,3.254,2.157,2.801,-0.204,0.528,0.162,6.446,10.103,76,7.020,80.172
Fisher,fisher/fe_03_01562_1_587.wav,yes,3.324,2.196,2.916,0.279,0.062,-0.066,9.468,3.319,64,2.538,84.648
Fisher,fisher/fe_03_02896_0_234.wav,oh,3.437,4.051,3.911,-0.087,-0.612,-0.440,-4.175,6.831,94,12.232,87.980
Fisher,fisher/fe_03_04919_1_161.wav,uh-huh,3.333,2.702,3.247,-0.326,-0.086,-0.279,-1.354,4.380,118,20.382,76.127
Fisher,fisher/fe_03_00300_0_106.wav,sure,3.340,2.304,2.810,0.031,0.130,-0.418,9.857,-6.549,36,0.866,79.644
Fisher,fisher/fe_03_04323_1_178.wav,wow,3.722,3.823,3.929,-0.002,-0.191,-0.548,-1.015,14.367,70,8.137,89.553
Fisher,fisher/fe_03_04065_1_293.wav,mm,2.965,2.797,3.128,-0.216,-0.500,0.147,-2.780,5.433,155,23.614,87.080
Fisher,fisher/fe_03_05128_1_239.wav,okay,2.798,2.324,2.506,0.329,0.004,-0.632,-1.249,-1.801,41,1.444,81.504
Fisher,fisher/fe_03_03793_0_500.wav,yes,2.980,1.896,2.677,0.244,0.017,0.340,7.488,2.123,62,13.032,88.080
Fisher,fisher/fe_03_05038_0_287.wav,yeah,3.090,2.468,2.865,0.505,-0.059,0.029,6.778,2.558,63,2.101,83.066
Fisher,fisher/fe_03_02995_0_328.wav,okay,2.956,2.051,2.517,0.048,-0.295,-0.107,-0.661,-2.258,102,7.437,90.100
Fisher,fisher/fe_03_03299_0_505.wav,sure,4.061,3.548,3.945,-0.088,-0.563,0.127,10.547,-6.748,76,5.599,95.116
Fisher,fisher/fe_03_03010_1_475.wav,absolutely,4.211,3.088,4.165,0.227,-0.111,-0.265,13.618,11.439,100,13.223,84.581
Fisher,fisher/fe_03_00699_0_594.wav,yeah,3.329,2.225,2.974,0.413,0.260,0.055,7.887,2.778,41,1.992,90.358
Fisher,fisher/fe_03_04957_0_57.wav,cool,3.484,3.100,3.330,0.097,0.098,-0.834,-0.657,-0.889,41,3.707,81.903
Fisher,fisher/fe_03_00157_0_333.wav,right,3.451,3.037,3.726,0.048,-0.123,0.104,8.861,2.782,29,0.587,97.111
Fisher,fisher/fe_03_03016_1_285.wav,uh-huh,3.141,3.030,3.186,0.021,-0.004,-0.827,-3.075,2.741,40,9.439,85.235
Fisher,fisher/fe_03_03069_0_455.wav,mhm,3.135,2.340,3.097,-0.452,-0.099,0.286,-0.953,4.709,133,3.230,90.308
Fisher,fisher/fe_03_02004_0_557.wav,yep,3.614,2.289,3.310,0.115,0.014,-0.082,7.703,4.103,26,15.407,87.669
Fisher,fisher/fe_03_05080_1_98.wav,okay,2.843,2.306,2.501,-0.074,0.074,-0.471,-1.094,-1.660,23,0.229,80.243
Fisher,fisher/fe_03_02136_1_325.wav,mm,2.866,3.075,3.118,-0.298,-0.126,0.034,-0.969,4.882,97,3.863,90.146
Fisher,fisher/fe_03_00708_0_489.wav,yes,3.079,1.872,2.614,0.280,0.053,0.043,8.736,2.626,36,2.452,87.955
Fisher,fisher/fe_03_00631_1_373.wav,oh,3.362,3.745,3.827,-0.076,-0.292,-0.614,-3.439,6.969,62,13.786,95.182
Fisher,fisher/fe_03_04886_0_502.wav,yeah,2.795,1.700,2.336,0.169,0.274,0.247,8.072,2.826,38,2.844,84.392
Fisher,fisher/fe_03_03290_1_108.wav,okay,3.786,3.043,3.764,-0.155,-0.426,-0.363,-0.990,-2.488,116,8.484,87.072
Fisher,fisher/fe_03_03331_1_248.wav,good,3.581,3.030,3.441,0.287,-0.498,-0.065,0.078,-1.142,58,4.274,97.872
Fisher,fisher/fe_03_02229_1_371.wav,yeah,3.359,1.985,2.966,0.217,0.159,0.217,7.575,2.262,57,2.669,92.014
Fisher,fisher/fe_03_03926_1_328.wav,cool,2.828,2.636,2.691,-0.292,-0.141,-0.181,-0.873,3.478,39,7.780,93.402
Fisher,fisher/fe_03_03220_0_267.wav,mm,2.892,2.936,3.057,-0.181,0.129,-0.198,-1.736,5.165,51,5.115,93.426
Fisher,fisher/fe_03_04004_0_537.wav,okay,2.757,2.208,2.483,-0.007,-0.187,-0.323,-1.017,-1.997,67,0.666,87.231
Fisher,fisher/fe_03_05667_1_537.wav,definitely,3.792,2.305,3.577,0.263,0.212,-0.205,13.318,11.833,63,16.877,74.200
Fisher,fisher/fe_03_02202_1_172.wav,mm,2.607,3.280,2.793,-0.301,-0.183,-0.156,-2.182,5.859,89,6.466,83.046
Fisher,fisher/fe_03_04253_1_42.wav,mhm,2.958,2.056,2.818,-0.376,0.168,0.047,-1.556,4.499,77,3.018,89.238
Fisher,fisher/fe_03_01247_0_197.wav,sure,3.583,2.301,3.085,-0.209,-0.185,0.106,10.421,-6.688,62,3.241,91.852
Fisher,fisher/fe_03_00652_0_321.wav,exactly,3.572,1.767,2.977,-0.008,0.152,0.470,11.554,13.840,88,2.729,89.740
Fisher,fisher/fe_03_00141_0_47.wav,absolutely,4.009,2.775,3.931,0.122,-0.375,0.142,13.480,11.148,151,26.705,84.801
Fisher,fisher/fe_03_05139_1_317.wav,sure,3.279,2.050,2.793,-0.081,0.157,-0.153,10.308,-6.351,25,4.991,91.026
Fisher,fisher/fe_03_00507_1_479.wav,uh-huh,3.122,2.333,2.889,-0.145,-0.022,-0.472,-2.728,2.994,60,2.956,84.508
Fisher,fisher/fe_03_05113_1_108.wav,absolutely,4.290,2.586,3.936,0.106,-0.072,0.139,13.833,11.235,103,10.318,81.891
Fisher,fisher/fe_03_00696_0_156.wav,mhm,3.149,2.566,2.999,-0.467,-0.129,-0.313,-1.828,4.214,46,7.626,92.715
Fisher,fisher/fe_03_02236_1_22.wav,exactly,4.465,3.047,4.328,0.069,-0.133,0.371,12.389,14.036,121,20.165,86.647
Fisher,fisher/fe_03_00513_1_471.wav,yes,3.904,2.900,3.790,0.048,-0.201,-0.236,9.545,2.842,38,5.345,92.463
Fisher,fisher/fe_03_04306_0_540.wav,right,3.360,1.953,2.877,-0.187,0.606,-0.005,6.261,10.230,51,4.092,83.108
Fisher,fisher/fe_03_05392_0_461.wav,mhm,2.753,1.567,2.275,-0.264,0.133,-0.068,-0.915,4.258,68,1.628,80.984
Fisher,fisher/fe_03_04347_0_220.wav,yep,3.662,2.779,3.657,0.358,-0.076,-0.267,7.572,3.935,56,7.536,90.059
Fisher,fisher/fe_03_01271_1_250.wav,wow,3.455,3.675,3.438,-0.166,-0.259,-0.180,-1.063,14.697,107,11.546,82.576
Fisher,fisher/fe_03_04252_0_112.wav,ah,3.398,3.039,3.390,-0.006,-0.281,-0.434,-3.753,5.335,74,12.783,82.411
Fisher,fisher/fe_03_04696_1_421.wav,absolutely,4.095,2.982,3.995,0.138,-0.183,-0.031,13.409,11.180,107,6.570,89.233
Fisher,fisher/fe_03_05259_1_466.wav,okay,2.888,2.436,2.736,-0.043,-0.142,-0.282,-1.173,-1.970,74,2.357,86.977
Fisher,fisher/fe_03_00666_1_180.wav,exactly,4.013,2.513,3.862,-0.082,-0.123,0.428,12.411,13.836,72,5.310,90.135
Fisher,fisher/fe_03_01054_1_323.wav,oh,2.940,3.241,3.025,-0.158,-0.256,-0.385,-4.241,7.165,73,19.458,82.283
Fisher,fisher/fe_03_02983_1_477.wav,wow,3.940,4.404,4.300,0.081,-0.693,-0.329,-0.523,14.517,178,16.746,88.434
Fisher,fisher/fe_03_01164_1_112.wav,oh,2.532,2.926,2.598,-0.040,0.067,-0.589,-4.135,7.422,43,4.718,82.048
Fisher,fisher/fe_03_00230_1_435.wav,mm,2.615,2.452,2.702,-0.091,-0.130,0.234,-1.038,4.947,96,11.155,88.425
Fisher,fisher/fe_03_01359_0_59.wav,uh-huh,2.647,2.238,2.545,-0.162,0.247,-0.420,-2.621,2.545,56,4.222,75.561
Fisher,fisher/fe_03_03549_0_168.wav,really,3.257,3.399,3.644,-0.123,-0.206,-0.160,-7.164,15.151,68,1.386,91.648
Fisher,fisher/fe_03_03282_1_74.wav,okay,3.249,2.568,3.196,0.136,-0.197,-0.588,-1.321,-2.089,64,5.513,82.425
Fisher,fisher/fe_03_03717_1_373.wav,wow,4.313,4.640,4.581,-0.040,-0.541,-0.341,-0.479,14.632,151,28.542,90.256
Fisher,fisher/fe_03_04065_1_47.wav,ah,3.328,3.651,3.593,-0.105,-0.717,-0.104,-3.550,5.540,210,5.257,93.312
Fisher,fisher/fe_03_00179_0_401.wav,oh,2.817,2.872,2.833,-0.057,-0.092,-0.443,-4.182,7.371,59,3.156,80.412
Fisher,fisher/fe_03_04121_1_296.wav,mhm,2.802,1.944,2.552,-0.391,0.227,-0.242,-1.104,3.764,58,2.569,86.538
Fisher,fisher/fe_03_01933_0_76.wav,sure,3.782,2.911,3.520,0.004,-0.132,-0.195,10.163,-6.790,57,14.754,84.928
Fisher,fisher/fe_03_04016_0_17.wav,mhm,2.975,2.484,2.906,-0.197,-0.152,0.046,-1.355,4.355,124,8.395,77.908
Fisher,fisher/fe_03_04155_1_36.wav,uh-huh,3.309,2.339,3.214,-0.449,-0.249,-0.224,-1.936,2.746,80,10.096,93.159
Fisher,fisher/fe_03_03917_1_182.wav,sure,3.188,2.523,2.711,0.134,0.157,-0.058,10.120,-5.857,33,2.501,85.943
Fisher,fisher/fe_03_05509_0_113.wav,exactly,4.122,2.255,3.776,0.040,0.248,0.215,11.998,12.839,77,5.058,83.648
Fisher,fisher/fe_03_04180_0_208.wav,really,3.307,3.746,3.416,-0.176,-0.252,-0.165,-7.277,15.083,48,6.705,96.456
Fisher,fisher/fe_03_03978_1_105.wav,mhm,3.317,2.667,3.187,-0.341,-0.075,0.016,-1.457,4.274,90,2.167,95.595
Fisher,fisher/fe_03_00204_0_80.wav,sure,3.573,2.765,3.330,0.049,0.038,-0.175,10.150,-6.795,38,6.716,86.539
Fisher,fisher/fe_03_04315_0_249.wav,wow,3.212,3.730,3.405,0.210,-0.285,-0.323,-0.766,13.924,92,1.343,83.233
Fisher,fisher/fe_03_01701_0_382.wav,wow,3.652,3.607,3.583,-0.260,-0.012,-0.423,-0.912,14.568,56,16.023,85.771
Fisher,fisher/fe_03_00386_0_217.wav,sure,3.239,1.873,2.560,-0.077,0.329,-0.168,10.000,-6.203,40,2.094,80.619
Fisher,fisher/fe_03_02549_1_271.wav,oh,3.334,3.587,3.453,-0.116,-0.319,-0.435,-3.642,6.820,95,12.184,91.614
Fisher,fisher/fe_03_03461_0_433.wav,mm,3.056,3.467,3.318,-0.329,-0.264,-0.102,-2.168,5.430,102,16.413,88.226
Fisher,fisher/fe_03_00965_0_97.wav,yes,3.720,2.523,3.343,0.079,-0.185,-0.228,9.047,2.691,42,1.599,95.451
Fisher,fisher/fe_03_04589_1_493.wav,yep,3.152,1.723,2.701,0.338,0.297,-0.233,7.090,4.079,21,0.903,85.147
Fisher,fisher/fe_03_05443_0_501.wav,cool,2.979,2.380,2.610,0.095,0.199,-0.774,-0.681,-0.902,26,8.682,85.721
Fisher,fisher/fe_03_01950_0_462.wav,oh,2.794,3.350,3.071,0.043,-0.396,-0.313,-3.948,6.850,76,12.196,87.343
Fisher,fisher/fe_03_05682_0_459.wav,yes,3.372,2.299,3.040,0.190,0.043,-0.307,9.305,3.399,36,2.375,79.466
Fisher,fisher/fe_03_03462_0_350.wav,yeah,3.518,2.667,3.485,0.364,-0.136,-0.091,7.579,3.631,76,8.833,85.338
Fisher,fisher/fe_03_00271_0_188.wav,sure,3.401,2.685,3.075,0.032,-0.053,0.137,10.274,-6.796,71,8.091,84.979
Fisher,fisher/fe_03_02313_0_479.wav,really,2.638,3.238,2.828,0.104,-0.075,-0.296,-7.201,14.472,60,2.351,85.045
Fisher,fisher/fe_03_00244_0_555.wav,oh,3.617,4.040,4.020,-0.064,-0.396,-0.401,-3.446,6.888,79,10.883,94.584
Fisher,fisher/fe_03_00660_1_109.wav,uh-huh,3.221,2.816,3.293,-0.272,-0.089,-0.301,-2.003,2.558,64,2.892,93.605
Fisher,fisher/fe_03_01104_1_374.wav,yeah,3.026,2.351,2.859,0.350,-0.207,0.461,7.234,1.940,115,1.873,86.961
Fisher,fisher/fe_03_04692_1_485.wav,exactly,4.094,2.575,3.903,-0.067,0.068,0.438,12.098,13.773,87,20.808,82.872
Fisher,fisher/fe_03_04715_1_321.wav,wow,3.627,3.615,3.735,0.031,-0.221,-0.302,-1.096,13.986,93,3.076,92.049
Fisher,fisher/fe_03_03473_1_392.wav,cool,3.103,2.506,2.663,0.179,0.135,-0.753,-0.736,-0.932,42,0.509,82.676
Fisher,fisher/fe_03_02545_1_571.wav,cool,3.750,3.746,3.778,-0.135,-0.465,-0.581,-3.029,6.822,77,14.312,94.387
Fisher,fisher/fe_03_01884_1_219.wav,exactly,3.666,2.416,3.506,0.061,-0.160,0.549,12.327,14.088,121,6.433,89.636
Fisher,fisher/fe_03_05402_0_22.wav,yes,3.246,2.092,2.838,0.234,0.095,-0.244,9.351,3.034,41,4.211,81.082
Fisher,fisher/fe_03_00285_1_405.wav,okay,3.077,2.538,2.774,-0.061,-0.047,-0.423,-0.874,-1.862,53,2.194,92.048
Fisher,fisher/fe_03_03605_0_166.wav,sure,3.674,2.692,3.389,-0.029,-0.008,-0.252,10.122,-6.639,46,9.608,81.600
Fisher,fisher/fe_03_00259_0_167.wav,right,3.015,2.154,2.714,-0.243,0.468,0.206,6.291,10.192,63,2.207,82.215
Fisher,fisher/fe_03_04896_1_131.wav,yeah,3.383,2.555,3.211,0.182,-0.280,0.372,7.215,2.073,108,6.122,91.614
Fisher,fisher/fe_03_03018_0_383.wav,right,3.372,2.192,2.974,-0.477,0.223,0.334,6.418,9.841,68,7.789,87.597
Fisher,fisher/fe_03_01760_1_212.wav,okay,3.291,2.592,3.016,-0.188,0.166,-0.686,-0.986,-1.453,32,3.952,89.573
Fisher,fisher/fe_03_01244_0_152.wav,sure,3.305,1.901,2.853,-0.028,0.180,-0.153,10.217,-5.848,39,1.278,89.991
Fisher,fisher/fe_03_00518_1_424.wav,exactly,4.131,2.721,3.827,0.045,-0.062,0.448,12.080,13.806,127,17.033,84.235
Fisher,fisher/fe_03_01616_1_37.wav,mhm,3.079,2.403,2.948,-0.308,0.312,-0.310,-0.854,4.071,61,4.266,79.794
Fisher,fisher/fe_03_03615_0_499.wav,sure,3.713,2.929,3.363,-0.018,-0.279,0.214,10.546,-6.690,78,4.863,91.037
Fisher,fisher/fe_03_04971_1_499.wav,yep,3.617,2.929,3.599,0.366,-0.187,-0.151,8.162,3.270,46,12.873,92.097
Fisher,fisher/fe_03_03246_0_263.wav,right,3.122,2.023,2.596,-0.379,0.457,0.204,6.031,9.606,55,2.088,90.841
Fisher,fisher/fe_03_04587_0_360.wav,sure,3.219,2.035,2.634,0.029,0.310,-0.285,9.858,-6.093,46,16.948,77.685
Fisher,fisher/fe_03_05592_0_517.wav,exactly,3.876,2.292,3.528,0.044,0.305,0.134,12.019,12.753,66,3.909,78.956
Fisher,fisher/fe_03_02184_0_251.wav,yeah,2.889,2.044,2.576,0.390,-0.285,0.162,7.001,2.109,68,2.039,84.777
Fisher,fisher/fe_03_03790_1_340.wav,wow,3.792,4.197,4.013,0.114,-0.312,-0.492,-0.720,13.940,113,13.612,83.439
Fisher,fisher/fe_03_04709_1_185.wav,exactly,4.118,2.582,3.930,0.191,0.255,0.024,12.068,12.758,90,4.439,81.429
Fisher,fisher/fe_03_04077_1_192.wav,sure,3.562,2.221,3.017,-0.199,0.041,-0.131,10.218,-6.558,45,2.503,88.436
Fisher,fisher/fe_03_03335_0_153.wav,right,3.087,1.777,2.783,-0.113,0.674,-0.127,6.148,10.411,37,6.458,78.118
Fisher,fisher/fe_03_03594_0_299.wav,exactly,4.143,2.683,3.912,-0.187,-0.123,0.463,11.970,13.890,95,5.315,92.306
Fisher,fisher/fe_03_04127_1_201.wav,really,3.121,3.167,3.205,-0.086,0.228,-0.359,-7.035,14.517,44,3.276,79.481
Fisher,fisher/fe_03_03652_0_258.wav,right,3.229,2.129,2.767,-0.297,0.443,0.086,5.962,9.632,47,15.324,91.007
Fisher,fisher/fe_03_02508_0_526.wav,mhm,2.604,1.658,2.366,-0.302,0.210,0.078,-0.834,4.393,58,0.786,81.405
Fisher,fisher/fe_03_00618_0_428.wav,really,2.959,3.202,3.043,0.312,-0.001,-0.513,-7.276,14.294,64,2.103,82.366
Fisher,fisher/fe_03_00573_1_263.wav,yeah,2.941,2.025,2.488,0.326,0.285,0.135,6.919,2.498,69,2.120,84.597
Fisher,fisher/fe_03_02266_0_279.wav,yes,4.233,3.922,4.434,0.033,-0.688,-0.023,9.545,2.667,113,21.363,92.356
Fisher,fisher/fe_03_05828_1_61.wav,absolutely,3.911,2.537,3.553,0.164,0.124,0.054,13.840,11.285,123,20.633,76.167
Fisher,fisher/fe_03_05048_1_206.wav,yep,2.675,1.887,2.483,0.223,0.303,-0.365,7.091,3.980,19,1.206,85.185
Fisher,fisher/fe_03_05258_1_148.wav,oh,3.034,3.751,3.413,-0.009,-0.314,-0.661,-3.631,7.086,52,9.262,79.653
Fisher,fisher/fe_03_05285_0_375.wav,okay,2.736,2.161,2.444,0.150,-0.013,-0.402,-1.346,-1.922,94,20.257,80.851
Fisher,fisher/fe_03_04696_1_78.wav,uh-huh,2.970,2.474,2.958,-0.256,0.021,-0.461,-2.699,2.853,58,2.133,86.564
Fisher,fisher/fe_03_04797_0_533.wav,sure,3.774,2.885,3.594,-0.099,-0.116,-0.420,10.025,-6.645,46,5.094,90.143
Fisher,fisher/fe_03_01173_1_354.wav,mm,2.509,2.018,2.390,-0.103,0.324,-0.322,-1.446,5.045,31,2.527,80.552
Fisher,fisher/fe_03_00395_0_581.wav,really,3.307,3.771,3.526,0.078,0.012,-0.527,-7.236,14.346,49,1.373,83.102
Fisher,fisher/fe_03_00920_1_126.wav,exactly,3.372,2.005,2.753,-0.076,0.178,0.233,11.486,13.747,101,1.142,88.260
Fisher,fisher/fe_03_04156_0_330.wav,uh-huh,3.131,2.443,3.072,-0.244,-0.413,0.153,-2.112,2.939,118,4.294,87.492
Fisher,fisher/fe_03_04924_1_189.wav,okay,3.338,3.030,3.070,-0.036,-0.121,-0.369,-0.588,-1.979,70,4.092,94.390
Fisher,fisher/fe_03_03571_1_29.wav,mhm,2.995,2.139,2.797,-0.357,0.129,-0.166,-1.473,3.704,44,0.385,95.691
Fisher,fisher/fe_03_01680_1_162.wav,yeah,3.234,2.132,2.824,0.381,0.095,0.299,7.482,2.266,82,2.840,93.256
Fisher,fisher/fe_03_04209_0_350.wav,right,3.198,2.092,2.751,-0.180,0.456,-0.114,6.214,10.271,51,2.101,76.020
Fisher,fisher/fe_03_05582_1_428.wav,definitely,3.789,2.230,3.384,0.161,0.173,-0.185,13.310,11.737,68,4.577,78.227
Fisher,fisher/fe_03_01039_1_387.wav,absolutely,3.856,2.763,3.610,-0.008,-0.188,0.149,13.748,11.179,133,11.413,79.763
Fisher,fisher/fe_03_05713_1_470.wav,yep,3.043,2.042,2.714,0.285,0.412,-0.179,7.453,4.081,26,0.456,80.559
Fisher,fisher/fe_03_03106_0_289.wav,okay,3.467,3.191,3.359,0.029,-0.416,-0.435,-1.047,-2.464,77,16.488,81.793
Fisher,fisher/fe_03_02324_0_357.wav,right,2.752,1.951,2.440,0.032,0.495,-0.292,6.271,10.386,52,2.332,83.643
Fisher,fisher/fe_03_04203_1_409.wav,wow,3.778,4.062,3.965,-0.004,-0.325,-0.419,-0.897,14.330,81,1.682,87.182
Fisher,fisher/fe_03_03193_0_73.wav,okay,3.245,2.693,3.146,0.156,0.123,-0.857,-1.217,-1.563,34,4.514,85.395
Fisher,fisher/fe_03_05415_0_447.wav,exactly,3.770,1.996,3.325,-0.020,0.353,0.269,11.796,12.858,82,1.076,79.213
Fisher,fisher/fe_03_01271_0_294.wav,oh,3.615,3.960,3.940,-0.089,-0.623,-0.558,-3.693,6.589,90,22.229,93.127
Fisher,fisher/fe_03_01867_0_122.wav,mhm,3.163,2.186,2.924,-0.405,-0.150,-0.064,-1.706,4.089,49,7.649,101.554
Fisher,fisher/fe_03_02041_1_251.wav,sure,3.792,2.897,3.573,0.041,-0.211,-0.245,10.045,-5.908,62,9.000,98.203
Fisher,fisher/fe_03_00821_1_183.wav,exactly,3.426,2.511,3.243,-0.116,-0.168,0.345,12.332,14.199,128,1.351,89.589
Fisher,fisher/fe_03_01419_0_390.wav,good,3.539,2.722,3.283,0.058,-0.465,-0.223,0.065,-1.105,71,2.669,92.153
Fisher,fisher/fe_03_05581_1_82.wav,definitely,3.783,2.265,3.350,0.323,0.191,-0.050,13.418,11.766,82,4.697,77.706
Fisher,fisher/fe_03_00712_1_418.wav,yep,3.184,2.810,3.368,0.180,-0.129,-0.272,7.669,3.138,53,4.542,93.560
Fisher,fisher/fe_03_04370_0_528.wav,really,2.819,2.904,2.843,0.283,0.122,-0.318,-7.332,14.318,60,0.495,81.957
Fisher,fisher/fe_03_00416_0_373.wav,oh,3.059,3.844,3.577,0.052,-0.584,-0.334,-4.259,6.943,51,4.001,85.893
Fisher,fisher/fe_03_01911_1_92.wav,yeah,3.269,2.095,2.869,0.102,-0.064,0.178,7.442,2.166,67,3.865,90.519
Fisher,fisher/fe_03_05772_1_81.wav,cool,3.139,2.436,2.868,0.188,0.176,-0.726,-0.644,-0.839,41,3.265,85.154
Fisher,fisher/fe_03_01241_0_279.wav,definitely,4.009,2.490,3.587,0.102,-0.054,0.150,13.102,11.434,99,16.118,82.521
Fisher,fisher/fe_03_04474_0_204.wav,sure,3.145,1.876,2.546,-0.209,0.110,-0.018,10.367,-6.404,47,1.237,86.094
Fisher,fisher/fe_03_04584_0_348.wav,ah,2.992,3.383,3.183,0.027,-0.732,-0.092,-3.838,5.692,228,8.526,83.910
Fisher,fisher/fe_03_03078_1_574.wav,yep,3.340,2.032,2.964,0.105,-0.042,0.091,8.077,4.038,62,5.543,83.177
Fisher,fisher/fe_03_05311_1_146.wav,uh-huh,3.059,2.685,2.949,-0.146,0.077,-0.289,-2.652,2.852,62,2.852,81.226
Fisher,fisher/fe_03_03271_1_100.wav,mhm,2.782,1.831,2.445,-0.280,0.302,-0.272,-0.744,4.342,68,9.420,79.886
Fisher,fisher/fe_03_03268_0_437.wav,oh,3.280,3.566,3.866,0.306,-0.578,-0.388,-4.264,6.926,44,1.693,92.690
Fisher,fisher/fe_03_02667_1_197.wav,mhm,3.000,2.334,2.688,-0.296,-0.124,-0.072,-1.394,4.301,98,22.261,85.740
Fisher,fisher/fe_03_00328_0_716.wav,yeah,3.000,1.988,2.470,0.406,0.357,-0.138,7.202,2.670,45,0.876,81.473
